Wikipedia food name	milk	eggs	fish	shellfish	tree nuts	peanuts	wheat	soy
Slatko	0	0	0	0	1	0	0	0
Slavink	0	1	0	0	0	0	1	0
Sliced bread	0	0	0	0	0	0	1	0
Sliced fish soup	0	0	1	0	0	0	0	0
Slider	1	0	0	0	0	0	1	0
Slinger	1	1	0	0	0	0	1	0
Sloosh	0	0	0	0	0	0	0	1
Sloppy joe	0	0	0	0	0	0	1	0
Sloppy joe	0	0	0	0	0	0	1	0
Slow Bread	0	0	0	0	0	0	1	0
Slugburger	0	0	0	0	0	0	1	1
Smalahove	0	0	0	0	0	0	0	0
Small sausage in large sausage	1	0	0	0	0	0	0	0
Smažený sýr	1	1	0	0	0	0	1	0
Smetana	1	0	0	0	0	0	0	0
Smoked egg	0	1	0	0	0	0	0	0
Smoked meat	0	0	0	0	0	0	0	0
Smoked sable	0	0	1	0	0	0	0	0
Smorgasbord	1	0	1	0	0	0	1	0
Smörgåstårta	1	1	1	0	0	0	1	0
Smørrebrød	1	1	1	1	0	0	1	0
Smulpaj	0	0	0	0	0	0	1	0
Smultring	1	1	0	0	0	0	1	0
Smyrna meatballs	0	1	0	0	0	0	1	0
Snack and a half	1	0	0	0	0	0	1	0
Snack cake	1	1	0	0	0	0	1	0
Sneem Black Pudding	0	0	0	0	0	0	1	0
Snickerdoodle	0	1	0	0	0	0	1	0
Snickers salad	1	0	0	0	1	1	1	0
Sno Balls	0	1	0	0	0	0	1	0
Sno-ball	1	0	0	0	0	0	0	0
Snow cone	0	0	0	0	0	0	0	0
Snow cream	1	0	0	0	0	0	0	0
Snow puffies	1	1	0	0	0	0	1	0
Snow skin mooncake	0	1	0	0	1	0	1	0
Snow White salad	0	0	0	0	1	0	0	0
So-tteok-so-tteok	0	1	1	0	0	0	0	1
Soba	0	0	0	0	0	0	1	0
Sobá	0	0	0	0	0	0	1	1
Sobao	0	1	0	0	0	0	1	0
Şöbiyet	1	0	0	0	1	0	1	0
Soboro-ppang	1	1	0	0	0	0	1	0
Sobrassada	0	0	0	0	0	0	0	0
Soda bread	1	0	0	0	0	0	1	0
Soda gembira	1	0	0	0	0	0	0	0
Soetpatats	0	0	0	0	0	0	0	0
Sofrito	0	0	0	0	0	0	0	0
Sofrito	0	0	0	0	0	0	0	0
Soft Khichuri	0	0	0	0	0	0	1	0
Soğan kebabı	0	0	0	0	0	0	0	0
Sohan	0	0	0	0	1	0	1	0
Sohan asali	0	0	0	0	1	0	0	0
Sohan halwa	0	0	0	0	1	0	1	0
Sohbat	1	0	0	0	0	0	1	0
Soki	0	0	0	0	0	0	0	1
Sol over Gudhjem	0	1	1	0	0	0	1	0
Soldaditos de Pavía	0	0	1	0	0	0	1	0
Soldiers	0	1	0	0	0	0	1	0
Šoldra	0	0	0	0	0	0	0	0
Sole meunière	0	0	1	0	0	0	1	0
Solein	0	0	0	0	0	0	0	0
Solero	1	0	0	0	0	0	0	0
Solkadhi	0	0	0	0	0	0	0	0
Solomon Gundy	0	0	1	0	0	0	0	0
Solyanka	1	0	0	0	0	0	0	0
Sombe	0	0	1	0	0	1	0	0
Sōmen	0	0	0	0	0	0	1	1
Sōmen salad	0	0	0	0	0	0	1	1
Song gao	0	0	0	0	0	0	0	0
Songpyeon	0	0	0	0	1	0	0	0
Sonofabitch stew	0	0	0	0	0	0	0	0
Soon kueh	0	0	1	0	0	0	1	0
Soor ploom	0	0	0	0	0	0	0	0
Sooth	0	0	0	0	0	0	0	0
Sop	0	0	0	0	0	0	0	0
Sop saudara	0	0	0	0	0	0	0	0
Sopa correntina	0	0	0	0	0	0	0	0
Sopa de guandú con carne salada	0	0	0	0	0	0	0	0
Sopa de lacassá	0	0	0	0	0	0	0	0
Sopa de lima	0	0	0	0	0	0	1	0
Sopa de mondongo	0	0	0	0	0	0	0	0
Sopa de pata	0	0	0	0	0	0	0	0
Sopa paraguaya	1	1	0	0	0	0	1	0
Sopa teologa	1	1	0	0	0	0	1	0
Sopaipilla	0	0	0	0	0	0	1	0
Sopas	1	0	0	0	0	0	1	0
Sope	0	0	0	0	0	0	1	0
Sorbet	0	0	0	0	0	0	0	0
Sorbetes	1	0	0	0	0	0	0	0
Sorol	0	0	0	0	0	0	0	0
Sorrel soup	0	0	0	0	0	0	1	0
Sorrentinos	1	1	0	0	0	0	1	0
Sorrowful Rice	0	0	1	0	0	0	0	1
Sorullos	1	0	0	0	0	0	1	0
Sosatie	0	0	0	0	0	0	0	0
Sosis Bandari	0	0	0	0	0	0	0	0
Soto ayam	0	1	0	0	1	0	0	0
Soto mie	0	0	0	0	1	0	1	0
Soto padang	0	1	0	0	0	0	0	0
Sou	0	0	0	0	0	0	1	0
Soubise sauce	1	0	0	0	0	0	1	0
Soufflé	1	1	0	0	0	0	1	0
Soufflé Rothschild	1	1	0	0	0	0	1	0
Soul food health trends	1	1	0	0	0	0	1	0
Soup	0	0	0	0	0	0	1	0
Soup joumou	0	0	0	0	0	0	1	0
Soup Number Five	0	0	0	0	0	0	0	0
Soup with risotto	1	0	0	0	0	0	0	0
Soupe au fromage	1	0	0	0	0	0	1	0
Soups in East Asian culture	0	1	0	0	0	0	1	1
Sour cereal soup	1	0	0	0	0	0	1	0
Sour cherry soup	0	1	0	0	0	0	1	0
Sour cream doughnut	1	1	0	0	0	0	1	0
Sourdough	0	0	0	0	0	0	1	0
Soured milk	1	0	0	0	0	0	0	0
Soused herring	0	0	1	0	0	0	0	0
South Asian pickle	0	0	0	0	0	0	0	0
Southern Illinois chowder	0	0	0	0	0	0	0	0
Souvla	0	0	0	0	0	0	0	0
Souvlaki	0	0	0	0	0	0	0	0
Sowans	0	0	0	0	0	0	1	0
Soy curls	0	0	0	0	0	0	0	1
Soy egg	0	1	0	0	0	0	0	1
Soy nut	0	0	0	0	0	0	0	1
Soy sauce	0	0	0	0	0	0	1	1
Soy sauce chicken	0	0	0	0	0	0	0	1
Soy yogurt	0	0	0	0	0	0	0	1
Soyo	0	0	0	0	0	0	0	0
Soyutma	0	0	0	0	0	0	0	0
Spaghetti	0	0	0	0	0	0	1	0
Spaghetti aglio e olio	0	0	0	0	0	0	1	0
Spaghetti all assassina	0	0	1	0	0	0	1	0
Spaghetti alla chitarra	0	0	0	0	0	0	1	0
Spaghetti alla Nerano	1	0	0	0	0	0	1	0
Spaghetti alla puttanesca	0	0	1	0	0	0	1	0
Spaghetti alla siracusana	0	0	1	0	0	0	1	0
Spaghetti alle vongole	0	0	1	1	0	0	1	0
Spaghetti and meatballs	1	1	0	0	0	0	1	0
Spaghetti sandwich	1	0	0	0	0	0	1	0
Spaghettieis	1	0	0	0	0	0	1	0
Spam fritter	1	1	0	0	0	0	1	0
Spam musubi	0	0	0	0	0	0	0	1
Spanakorizo	0	0	0	0	0	0	0	0
Spanisch Brötli	0	0	0	0	0	0	1	0
Spanische Windtorte	0	1	0	0	1	0	0	0
Spanish omelette	0	1	0	0	0	0	0	0
Spas	1	0	0	0	0	0	0	0
Spatini sauce mix	0	0	0	0	0	0	0	1
Spatlo	0	0	0	0	0	0	0	0
Spätzle	1	1	0	0	0	0	1	0
Speck Alto Adige	0	0	0	0	0	0	0	0
Speckkuchen	1	1	0	0	0	0	1	0
Speculaas	0	0	0	0	0	0	1	0
Speculoos	0	0	0	0	0	0	1	0
Spekkoek	1	1	0	0	0	0	1	0
Speķrauši	1	1	0	0	0	0	1	0
Spettekaka	0	1	0	0	1	0	0	0
Spezzatino	0	0	0	0	0	0	1	0
Spice bag	0	0	0	0	0	0	1	0
Spice cake	1	1	0	0	0	0	1	0
Spiced beef	0	0	0	0	0	0	0	0
Spiced bun	1	1	0	0	0	0	1	0
Spiced rice	0	0	0	0	0	0	0	0
Spiced vinegar	0	0	0	0	0	0	0	0
Spicy chicken sandwich	0	1	0	0	0	0	1	0
Spicy tuna roll	0	0	1	0	0	0	0	0
Spiedie	0	0	0	0	0	0	0	0
Spinach cake	0	1	0	0	0	0	1	0
Spinach dip	1	0	0	0	0	0	0	0
Spinach salad	0	0	0	0	1	0	0	0
Spinach soup	1	0	0	0	0	0	0	0
Spongarda	1	1	0	0	1	0	1	0
Sponge cake	1	1	0	0	0	0	1	0
Spoom	0	1	0	0	0	0	0	0
Spoon sweets	0	0	0	0	0	0	0	0
Spoonbread	1	1	0	0	0	0	0	0
Spotted dick	1	0	0	0	0	0	1	0
Spreewaldsauce	0	0	0	0	0	0	0	0
Spring pancake	0	0	0	0	0	0	1	0
Spring roll	0	0	1	1	0	0	0	0
Spring soup	1	0	0	0	0	0	0	0
Springerle	0	1	0	0	0	0	1	0
Sprite cake	0	1	0	0	0	0	1	0
Spritzgebäck	0	1	0	0	1	0	1	0
Sprouted bread	0	0	0	0	0	0	1	0
Spumoni	0	0	0	0	1	0	0	0
Spunk	0	0	0	0	0	0	0	0
Squab pie	1	0	0	0	0	0	1	0
Square cookie	0	1	0	0	0	0	1	0
Squash blossom	1	1	0	0	0	0	1	0
Squid cocktail	0	0	1	0	0	0	0	0
Squid sandwich	0	0	1	0	0	0	1	0
Squirrel Nut Caramel	1	0	0	0	1	0	0	0
Ssamjang	0	0	0	0	0	0	0	1
St. Honoré cake	1	1	0	0	0	0	1	0
St. Louis–style pizza	1	0	0	0	0	0	1	0
St. Martin s croissant	1	1	0	0	0	0	1	0
St. Paul sandwich	0	1	0	0	0	0	1	0
Stack cake	1	1	0	0	0	0	1	0
Staffordshire oatcake	0	0	0	0	0	0	1	0
Stamppot	0	0	0	0	0	0	0	0
Stargazy pie	1	1	1	0	0	0	1	0
Steak and eggs	0	1	0	0	0	0	0	0
Steak and kidney pie	0	0	0	0	0	0	1	0
Steak and kidney pudding	0	0	0	0	0	0	1	0
Steak and oyster pie	0	0	0	1	0	0	1	0
Steak au poivre	1	0	0	0	0	0	0	0
Steak de Burgo	1	0	0	0	0	0	0	0
Steak Diane	1	0	0	0	0	0	0	0
Steak frites	0	0	0	0	0	0	0	0
Steak pie	0	0	0	0	0	0	1	0
Steak sandwich	1	0	0	0	0	0	1	0
Steak tartare	0	1	0	0	0	0	0	0
Steamed bread	0	0	0	0	0	0	1	0
Steamed curry	0	0	1	0	0	0	0	0
Steamed meatball	0	0	0	0	0	0	0	1
Steamed plate cake	0	0	0	0	0	0	1	0
Steckrübeneintopf	0	0	0	0	0	0	0	0
Steem	0	0	0	0	0	1	0	0
Stegt flæsk	0	0	0	0	0	0	0	0
Stelline	0	0	0	0	0	0	0	0
Stemmelkort	1	0	0	0	0	0	1	0
Stew	0	0	0	0	0	0	0	0
Stick candy	0	0	0	0	0	0	0	0
Sticky bun	1	0	0	0	1	0	1	0
Sticky rice in bamboo	0	0	0	0	0	0	0	0
Sticky toffee pudding	1	1	0	0	0	0	1	0
Stinky tofu	0	0	1	1	0	0	1	0
Stip	0	0	0	0	0	0	0	0
Stir-fried ice cream	1	0	0	0	0	0	0	0
Stir-fried tomato and scrambled eggs	0	1	0	0	0	0	0	0
Stir-fried water spinach	0	0	0	0	0	0	0	1
Stoemp	1	0	0	0	0	0	0	0
Stollen	1	0	0	0	1	0	1	0
Stottie cake	0	0	0	0	0	0	1	0
Stovies	0	0	0	0	0	0	0	0
Stracciatella	1	1	0	0	0	0	0	0
Stracciatella	1	1	0	0	0	0	0	0
Straight dough	0	0	0	0	0	0	1	0
Strained yogurt	1	0	0	0	0	0	0	0
Strapatsada	1	1	0	0	0	0	0	0
Strawberry cake	1	1	0	0	0	0	1	0
Strawberry delight	1	0	0	0	0	0	1	0
Strawberry ice cream	1	0	0	0	0	0	0	0
Strawberry pie	0	0	0	0	0	0	1	0
Strela candy	1	0	0	0	1	0	0	0
Streusel	0	0	0	0	0	0	1	0
Streuselkuchen	1	1	0	0	0	0	1	0
String cheese	1	0	0	0	0	0	0	0
Stringozzi	0	0	0	0	0	0	1	0
Stromboli	1	0	0	0	0	0	1	0
Stroopwafel	1	1	0	0	0	0	1	0
Strozzapreti	0	0	0	0	0	0	1	0
Strudel	0	0	0	0	0	0	1	0
Struffoli	0	1	0	0	0	0	1	0
Štruklji	1	1	0	0	0	0	1	0
Stuffed apples	0	0	0	0	1	0	0	0
Stuffed chine	0	0	0	0	0	0	0	0
Stuffed crust pizza	1	0	0	0	0	0	1	0
Stuffed dates	1	0	0	0	1	0	0	0
Stuffed eggplant	1	0	0	0	0	0	0	0
Stuffed ham	0	1	0	0	0	0	1	0
Stuffed intestines	0	0	0	0	0	0	0	0
Stuffed mallow	0	0	0	0	0	0	1	0
Stuffed melon	0	0	0	0	1	0	0	0
Stuffed mushrooms	1	0	0	0	0	0	1	0
Stuffed mussels	0	0	0	1	0	0	1	0
Stuffed peppers	1	0	0	0	0	0	0	0
Stuffed quinces	0	0	0	0	1	0	0	0
Stuffed ribs	0	0	0	0	0	0	1	0
Stuffed sorrel	0	0	0	0	0	0	0	0
Stuffed squash	1	0	0	0	0	0	0	0
Stuffed squid	0	0	1	0	0	0	0	0
Stuffed tomatoes	1	0	0	0	0	0	1	0
Stutenkerl	1	0	0	0	1	0	1	0
Styrian sour soup	0	0	0	0	0	0	1	0
Su böreği	1	1	0	0	0	0	1	0
Suaasat	0	0	1	0	0	0	0	0
Suadero	0	0	0	0	0	0	0	0
Suam na mais	0	0	1	1	0	0	0	0
Suama	0	0	0	0	0	0	0	0
Suan la fen	0	0	0	0	0	0	0	1
Subak-hwachae	0	0	0	0	0	0	0	0
Subgum	0	0	1	1	0	0	0	0
Submarine sandwich	1	0	0	0	0	0	1	0
Subric	1	0	0	0	0	0	0	0
Succade	0	0	0	0	0	0	0	0
Succotash	0	0	0	0	0	0	0	0
Sucre à la crème	1	0	0	0	0	0	0	0
Sudan	0	0	0	0	0	1	0	0
Suet pudding	1	1	0	0	0	0	1	0
Sufganiyah	0	1	0	0	0	0	1	0
Sugar cake	1	1	0	0	0	0	1	0
Sugar cookie	0	1	0	0	0	0	1	0
Sugar cream pie	1	0	0	0	0	0	1	0
Sugar mice	0	0	0	0	1	0	0	0
Sugar pie	1	1	0	0	0	0	1	0
Sugar plum	0	0	0	0	1	0	0	0
Sugee cake	1	1	0	0	1	0	0	0
Sugolo	0	0	0	0	0	0	0	0
Suikerboon	0	0	0	0	1	0	0	0
Suikerbrood	1	1	0	0	0	0	1	0
Sujebi	0	0	0	0	0	0	1	0
Suji ka halwa	0	0	0	0	1	0	0	0
Sujuk	0	0	0	0	0	0	0	0
Sukhdi	0	0	0	0	0	0	1	0
Sukhoe	0	0	0	0	0	0	0	1
Sukiyaki	0	0	0	0	0	0	0	1
Sukiyan	0	0	0	0	0	0	0	1
Suksil-gwa	0	0	0	0	1	0	0	0
Sukuti	0	0	0	0	0	0	0	0
Sulu köfte	0	0	0	0	0	0	1	0
Sumaghiyyeh	0	0	0	0	0	0	0	0
Suman	0	0	0	0	0	0	1	0
Šumienkový zákusok	1	1	0	0	1	0	1	0
Sumiso	0	0	0	0	0	0	0	1
Summer pudding	0	0	0	0	0	0	1	0
Sumpia	0	1	1	1	0	0	1	1
SunButter	0	0	0	0	0	0	0	0
Suncake	0	0	0	0	1	0	1	0
Sundae	1	0	0	0	1	0	0	0
Sundae	1	0	0	0	1	0	0	0
Sunday roast	0	0	0	0	0	0	1	0
Sundubu-jjigae	0	0	0	0	0	0	0	1
Sunflower butter	0	0	0	0	0	0	0	0
Sungeo-guk	0	0	0	0	0	0	0	1
Sườn nướng	0	0	1	0	0	0	0	0
Sup kambing	0	0	0	0	0	0	0	0
Superman	1	0	0	0	0	0	1	0
Supplì	1	1	0	0	0	0	1	0
Suprême sauce	1	0	0	0	0	0	1	0
Surf and turf	0	0	0	1	0	0	0	0
Surimi	0	1	1	0	0	0	0	1
Surströmming	0	0	1	0	0	0	0	0
Sushi	0	0	1	1	0	0	0	1
Sushi burrito	0	0	1	0	0	0	0	0
Sushi pizza	0	0	1	0	0	0	0	0
Sushki	0	1	0	0	0	0	1	0
Suspiro de limeña	1	1	0	0	0	0	0	0
Sussex pond pudding	0	0	0	0	0	0	1	0
Sutarfeni	0	0	0	0	1	0	0	0
Sütlü Nuriye	1	0	0	0	1	0	1	0
Suutei tsai	1	0	0	0	0	0	0	0
Suya	0	0	0	0	0	1	0	0
Svartsoppa	0	0	0	0	0	0	0	0
Svíčková	1	0	0	0	0	0	1	0
Sweet chili sauce	0	0	0	0	0	0	0	0
Sweet potato haupia pie	1	0	0	0	0	0	0	0
Sweet potato pie	1	1	0	0	0	0	1	0
Sweet potato salad	0	0	0	0	0	0	0	0
Sweet potato soup	0	0	0	0	0	0	0	0
Sweet roll	1	1	0	0	0	0	1	0
Sweet s	0	1	0	0	1	0	1	0
Sweet soy sauce	0	0	0	0	0	0	0	1
Sweetheart cake	1	0	0	0	1	0	1	0
Swikee	0	1	0	0	0	0	0	0
Swiss roll	1	1	0	0	0	0	1	0
Swiss steak	0	0	0	0	0	0	1	0
Swiss wing	1	0	0	0	0	0	0	0
Syllabub	1	0	0	0	0	0	0	0
Syrniki	1	1	0	0	0	0	1	0
Szaloncukor	0	0	0	0	0	0	0	0
Szałot	0	1	0	0	0	0	0	0
Szczecin paprikash	1	0	0	0	0	0	1	0
Székelykáposzta	1	0	0	0	0	0	0	0
T anta wawa	0	1	0	0	0	0	1	0
Taba ng talangka	0	0	0	1	0	0	0	0
Tabbouleh	0	0	0	0	0	0	1	0
Tablet	1	0	0	0	0	0	0	0
Tablier de sapeur	0	1	0	0	0	0	1	0
Taboon bread	0	0	0	0	0	0	1	0
Tabriz meatballs	0	1	0	0	0	0	1	0
Tabrizi Lovuez	0	0	0	0	0	0	0	0
Tacacá	0	0	1	1	0	0	0	0
Tacacho	0	0	0	0	0	0	0	0
Taco	1	0	0	0	0	0	1	0
Taco pizza	1	0	0	0	0	0	1	0
Taco salad	1	0	0	0	0	0	1	0
Taegu	0	0	1	0	0	0	0	0
Tafelspitz	0	0	0	0	0	0	0	0
Taffy	1	0	0	0	0	0	0	0
Taftan	1	0	0	0	0	0	1	0
Tagine malsouka	0	0	0	0	0	0	0	0
Tagliatelle	0	1	0	0	0	0	1	0
Tagliolini	0	1	0	0	0	0	1	0
Tahchin	1	1	0	0	0	0	0	0
Tahini	0	0	0	0	0	0	0	0
Tahini cookie	0	0	0	0	0	0	1	0
Tahinli pide	0	0	0	0	0	0	1	0
Tahinopita	0	0	0	0	0	0	1	0
Taho	0	0	0	0	0	0	0	1
Tahu campur	0	1	0	0	0	1	0	0
Tahu gejrot	0	0	0	0	0	0	0	0
Tahu goreng	0	0	0	0	0	0	0	1
Tahu sumedang	0	0	0	0	0	0	0	0
Taioro	0	0	1	0	0	0	0	0
Taiwan mazesoba	0	0	0	0	0	0	1	1
Taiwanese beefnoodle soup	0	0	0	0	0	0	1	1
Taiwanese fried chicken	0	0	0	0	0	0	1	1
Taiyaki	1	1	0	0	0	0	1	0
Tajín seasoning	0	0	0	0	0	0	0	0
Tajine	0	0	1	0	1	0	0	0
Tajine Lham-Lahlou	0	0	0	0	1	0	0	0
Tajine Zitoun	0	0	0	0	0	0	0	0
Takihi	1	0	0	0	0	0	0	0
Takikomi gohan	0	0	0	0	0	0	0	1
Takoyaki	0	1	1	0	0	0	1	0
Tala huwa gosht	1	0	0	0	0	0	0	0
Talabaw	0	0	1	0	0	0	0	0
Talakaya Kura	0	0	0	0	0	0	0	0
Talbina	1	0	0	0	0	0	1	0
Talkhan	1	0	0	0	1	0	0	0
Tallarín saltado	0	0	0	0	0	0	1	1
Talo	0	0	0	0	0	0	1	0
Talunan	0	0	1	0	0	0	0	0
Tamagoyaki	0	1	0	0	0	0	0	1
Tamale	0	0	0	0	0	0	1	0
Tamate ka kut	0	0	0	0	0	0	0	0
Tamina	0	0	0	0	1	0	1	0
Tàⁿ-á-mī	0	0	0	0	0	0	0	1
Tandoor bread	0	0	0	0	0	0	1	0
Tandoori chicken	1	0	0	0	0	0	0	0
Tandyr nan	0	0	0	0	0	0	1	0
Tang bu shuai	0	0	0	0	0	0	0	1
Tangbao	0	0	0	0	0	0	1	1
Tanghulu	0	0	0	0	0	0	0	0
Tangpyeong-chae	0	1	0	0	0	0	0	1
Tangsuyuk	0	1	0	0	0	0	1	1
Tangy Fruits	0	0	0	0	0	0	0	0
Tangyuan	0	0	0	0	0	1	1	0
Tanka torani	1	0	0	0	0	0	0	0
Tapa	0	0	0	0	0	0	0	1
Tapado	0	0	1	1	0	0	0	0
Tapai	0	0	0	0	0	0	0	0
Tapalapa	0	0	0	0	0	0	1	0
Tapas	1	0	1	0	0	0	1	0
Tapenade	0	0	1	0	0	0	0	0
Tapioca pudding	1	1	0	0	0	0	0	0
Taquito	1	0	0	0	0	0	1	0
Tarak-juk	1	0	0	0	0	0	0	0
Taralli	0	0	0	0	0	0	1	0
Taramasalata	1	0	1	0	0	0	1	0
Tareco	0	1	0	0	0	0	1	0
Tarhana	1	0	0	0	0	0	1	0
Tarkari	0	0	0	0	0	0	0	0
Taro ball	0	0	0	0	0	0	0	0
Taro cake	0	0	1	0	0	0	0	1
Taro dumpling	0	0	0	0	0	0	1	0
Taro pastry	1	1	0	0	0	0	1	0
Taro purée	0	0	0	0	0	0	0	0
Tart	1	1	0	0	0	0	1	0
Tarta de Santiago	0	1	0	0	1	0	0	0
Tartar sauce	0	0	1	0	0	0	0	0
Tarte à l badrée	0	1	0	0	1	0	0	0
Tarte à l oignon	1	1	0	0	0	0	1	0
Tarte aux mirabelles	0	1	0	0	1	0	1	0
Tarte Tatin	1	0	0	0	0	0	1	0
Tarte tropézienne	1	1	0	0	0	0	1	0
Tartiflette	1	0	0	0	0	0	0	0
Tartufo	1	0	0	0	1	0	0	0
Tarua	1	0	0	0	0	0	0	0
Tasaka Guri-Guri	1	0	0	0	0	0	0	0
Tatami iwashi	0	0	1	0	0	0	0	1
Tatar böreği	1	1	0	0	0	0	1	0
Tatarsko kyufte	0	1	0	0	0	0	1	0
Tatbila	0	0	0	0	0	0	0	0
Tater tots	0	0	0	0	0	0	0	0
Tattie scone	1	0	0	0	0	0	1	0
Tatws Pum Munud	0	0	0	0	0	0	0	0
Tauco	0	0	0	0	0	0	0	1
Tauge goreng	0	0	1	1	0	0	0	1
Tavče gravče	0	0	0	0	0	0	0	0
Tavë kosi	1	1	0	0	0	0	1	0
Tavern sandwich	1	0	0	0	0	0	1	0
Tavukgöğsü	1	0	0	0	0	0	0	0
Tchaka	0	0	1	0	0	0	0	0
Tea egg	0	1	0	0	0	0	0	1
Tea loaf	0	1	0	0	0	0	1	0
Tea sandwich	1	1	1	0	0	0	1	0
Teacake	1	1	0	0	0	0	1	0
Tebirkes	1	0	0	0	1	0	1	0
Tecula mecula	0	0	0	0	0	0	0	1
Teewurst	0	0	0	0	0	0	0	0
Teh tarik	1	0	0	0	0	0	0	0
Tehri	0	0	0	0	0	0	0	0
Teiglach	0	1	0	0	1	0	1	0
Teja	0	0	0	0	1	0	0	0
Tejuino	0	0	0	0	0	0	1	0
Tekwan	0	0	1	0	0	0	0	0
Tel kadayıf	0	0	0	0	1	0	1	0
Telur gulung	0	1	0	0	0	0	0	0
Telur pindang	0	1	0	0	0	0	0	1
Tembleque	1	0	0	0	0	0	0	0
Tempeh	0	0	0	0	0	0	0	1
Tempeh burger	0	0	0	0	0	0	1	1
Tempoyak	0	0	0	0	0	0	0	0
Tempura	0	1	1	1	0	0	1	0
Tenkasu	0	0	0	0	0	0	1	0
Tenshindon	0	1	1	1	0	0	0	1
Tensoba	0	0	0	0	0	0	1	1
Tentsuyu	0	0	0	0	0	0	0	1
Teochew porridge	0	0	1	0	0	0	0	1
Tepache	0	0	0	0	0	0	0	0
Tepsi baytinijan	0	0	0	0	0	0	0	0
Tequeño	1	1	0	0	0	0	1	0
Terang bulan	0	0	0	0	0	0	1	0
Testaroli	0	0	0	0	0	0	1	0
Teurgoule	1	0	0	0	0	0	0	0
Texas caviar	0	0	0	0	0	0	0	0
Texas toast	0	0	0	0	0	0	1	0
Tfaya	0	0	0	0	0	0	0	0
Thagu byin	0	0	0	0	0	0	0	0
Thai curry	0	0	1	0	0	0	0	0
Thai fried rice	0	1	1	0	0	0	0	1
Thai salads	0	0	1	0	0	1	0	0
Thakkadi	0	0	0	0	0	0	0	0
Thala Guli	0	0	0	0	0	0	0	0
Thalassery cuisine	0	1	1	0	1	0	0	0
Thalipeeth	0	0	0	0	0	0	1	0
Thandai	1	0	0	0	1	0	0	0
Thapthim krop	0	0	0	0	0	0	0	0
Tharid	0	0	0	0	0	0	1	0
Theeyal	0	0	0	0	0	0	0	0
Thekua	0	0	0	0	0	0	1	0
Thennai Kozhakkattai	0	0	0	0	0	0	1	0
Thenthuk	0	0	0	0	0	0	1	0
Thepla	1	0	0	0	0	0	1	0
Thieboudienne	0	0	1	0	0	0	0	0
Thingyan rice	0	0	0	0	0	0	0	0
Thoikor Tenga	0	0	1	0	0	0	0	0
Thong ek	0	0	1	0	0	0	0	0
Thong muan	0	0	0	0	0	0	0	0
Thong yip	0	1	0	0	0	0	0	0
Thong yot	0	1	0	0	0	0	0	0
Thooththukkudi macaroon	0	1	0	0	1	0	0	0
Thor s Skyr	1	0	0	0	0	0	0	0
Thousand Island dressing	0	0	0	0	0	0	0	0
Thua nao	0	0	0	0	0	0	0	1
Thukpa	0	0	0	0	0	0	1	0
Thukpa bhatuk	0	0	0	0	0	0	1	0
Thuna paha	0	0	1	0	0	0	0	0
Thuringian sausage	0	0	0	0	0	0	0	0
Thyme	0	0	0	0	0	0	0	0
Tianmian sauce	0	0	0	0	0	0	1	1
Tibok-tibok	1	0	0	0	0	0	0	0
Tiết canh	0	0	1	0	0	0	0	0
Tiffin	0	0	0	0	1	0	0	0
Tiger bread	0	0	0	0	0	0	1	0
Tiger tail donut	1	1	0	0	0	0	1	0
Tiger s blood	0	0	0	0	0	0	0	0
Tihlo	0	0	0	0	0	0	1	0
Tikka	1	0	0	0	0	0	0	0
Tiler Khaja	1	0	0	0	0	0	0	0
Tilgul	0	0	0	0	0	0	0	0
Tilkut	0	0	0	0	0	0	0	0
Tilslørte bondepiker	1	0	0	0	0	0	1	0
Timballo	1	1	0	0	0	0	1	0
Timbits	1	1	0	0	0	0	1	0
Timphan	1	0	0	0	0	0	0	0
Tinaktak	1	0	0	0	0	0	0	0
Tinala  katne	0	0	0	0	0	0	0	1
Tinapayan	0	1	0	0	0	0	1	0
Tinginys	1	0	0	0	0	0	1	0
Tingmo	0	0	0	0	0	0	1	0
Tinola	0	0	1	0	0	0	0	0
Tinorangsak	0	0	0	0	0	0	0	0
Tinutuan	0	0	0	1	0	0	0	0
Tipat cantok	0	1	0	1	0	1	0	0
Tipsy cake	1	0	0	0	1	0	1	0
Tiramisu	1	1	0	0	0	0	1	0
Tire meatballs	0	1	0	0	0	0	1	0
Tirggel	0	0	0	0	0	0	1	0
Tirit	0	0	0	0	0	0	0	0
Tirokafteri	1	0	0	0	0	0	0	0
Tirolerkuchen	1	1	0	0	1	0	1	0
Tiropita	1	1	0	0	0	0	1	0
Tiyula itum	0	0	0	0	0	0	0	0
Tjälknöl	0	0	0	0	0	0	0	0
Tjvjik	0	0	0	0	0	0	0	0
Tkemali	0	0	0	0	0	0	0	0
Tklapi	0	0	0	0	0	0	0	0
Tlacoyo	1	0	0	0	0	0	1	0
Tlayuda	1	0	0	0	0	0	1	0
Toad in the hole	0	1	0	0	0	0	1	0
Toast	0	0	0	0	0	0	1	0
Toast Hawaii	1	0	0	0	0	0	1	0
Toast sandwich	0	0	0	0	0	0	1	0
Toasted ravioli	1	1	0	0	0	0	1	0
Toaster pastry	0	0	0	0	0	0	1	1
Tobă	0	0	0	0	0	0	0	0
Tochitură	0	0	0	0	0	0	0	0
Tocino de cielo	0	1	0	0	0	0	0	0
Toffee	1	0	0	0	0	0	0	0
Tofu	0	0	0	0	0	0	0	1
Tofu skin roll	0	0	0	0	0	1	0	1
